+------------------------------------------------------------+------+
| Registry name                                              |   ID |
| mowziesmobs:frostmaw.step                                  | 1817 |
| mowziesmobs:frostmaw.wakeup                                | 1827 |
| mowziesmobs:frostmaw.whoosh                                | 1811 |
| mowziesmobs:geomancy.bouldercharge                         | 1865 |
| mowziesmobs:geomancy.breaklarge                            | 1850 |
| mowziesmobs:geomancy.breaklarge2                           | 1851 |
| mowziesmobs:geomancy.breakmedium                           | 1852 |
| mowziesmobs:geomancy.breakmedium2                          | 1853 |
| mowziesmobs:geomancy.breakmedium3                          | 1854 |
| mowziesmobs:geomancy.hit                                   | 1855 |
| mowziesmobs:geomancy.hitbig                                | 1849 |
| mowziesmobs:geomancy.hitmedium                             | 1856 |
| mowziesmobs:geomancy.hitmedium2                            | 1857 |
| mowziesmobs:geomancy.hitsmall                              | 1848 |
| mowziesmobs:geomancy.magicchargesmall                      | 1866 |
| mowziesmobs:geomancy.rockbreak                             | 1858 |
| mowziesmobs:geomancy.rockcrash1                            | 1859 |
| mowziesmobs:geomancy.rockcrumble                           | 1860 |
| mowziesmobs:geomancy.rumble1                               | 1861 |
| mowziesmobs:geomancy.rumble2                               | 1862 |
| mowziesmobs:geomancy.rumble3                               | 1863 |
| mowziesmobs:geomancy.smallcrash                            | 1847 |
| mowziesmobs:geomancy.smallrockhit                          | 1864 |
| mowziesmobs:grottol.step                                   | 1828 |
| mowziesmobs:lantern.pop                                    | 1830 |
| mowziesmobs:lantern.puff                                   | 1829 |
| mowziesmobs:laser                                          | 1731 |
| mowziesmobs:misc.groundhit1                                | 1867 |
| mowziesmobs:misc.groundhit2                                | 1868 |
| mowziesmobs:music.black_pink                               | 1869 |
| mowziesmobs:naga.acidcharge                                | 1831 |
| mowziesmobs:naga.acidhit                                   | 1832 |
| mowziesmobs:naga.acidspit                                  | 1833 |
| mowziesmobs:naga.acidspithiss                              | 1834 |
| mowziesmobs:naga.flap1                                     | 1835 |
| mowziesmobs:naga.growl1                                    | 1836 |
| mowziesmobs:naga.growl2                                    | 1837 |
| mowziesmobs:naga.growl3                                    | 1838 |
| mowziesmobs:naga.grunt1                                    | 1839 |
| mowziesmobs:naga.grunt2                                    | 1840 |
| mowziesmobs:naga.grunt3                                    | 1841 |
| mowziesmobs:naga.roar1                                     | 1842 |
| mowziesmobs:naga.roar2                                     | 1843 |
| mowziesmobs:naga.roar3                                     | 1844 |
| mowziesmobs:naga.roar4                                     | 1845 |
| mowziesmobs:naga.swoop                                     | 1846 |
| mowziesmobs:sunstrike                                      | 1732 |
| mowziesmobs:supernova.blackhole                            | 1781 |
| mowziesmobs:supernova.end                                  | 1782 |
| mowziesmobs:supernova.start                                | 1780 |
| mowziesmobs:wroughtnaut.ambient                            | 1753 |
| mowziesmobs:wroughtnaut.creak                              | 1736 |
| mowziesmobs:wroughtnaut.grunt1                             | 1750 |
| mowziesmobs:wroughtnaut.grunt2                             | 1751 |
| mowziesmobs:wroughtnaut.grunt3                             | 1752 |
| mowziesmobs:wroughtnaut.hurt1                              | 1748 |
| mowziesmobs:wroughtnaut.preswing1                          | 1733 |
| mowziesmobs:wroughtnaut.preswing2                          | 1734 |
| mowziesmobs:wroughtnaut.preswing3                          | 1735 |
| mowziesmobs:wroughtnaut.pull1                              | 1743 |
| mowziesmobs:wroughtnaut.pull2                              | 1744 |
| mowziesmobs:wroughtnaut.pull5                              | 1745 |
| mowziesmobs:wroughtnaut.release2                           | 1746 |
| mowziesmobs:wroughtnaut.scream                             | 1749 |
| mowziesmobs:wroughtnaut.shout1                             | 1740 |
| mowziesmobs:wroughtnaut.shout2                             | 1741 |
| mowziesmobs:wroughtnaut.shout3                             | 1742 |
| mowziesmobs:wroughtnaut.swing1                             | 1737 |
| mowziesmobs:wroughtnaut.swing2                             | 1738 |
| mowziesmobs:wroughtnaut.swing3                             | 1739 |
| mowziesmobs:wroughtnaut.whoosh                             | 1747 |
| mutantbeasts:entity.creeper_minion.ambient                 | 1870 |
| mutantbeasts:entity.creeper_minion.death                   | 1871 |
| mutantbeasts:entity.creeper_minion.hurt                    | 1872 |
| mutantbeasts:entity.creeper_minion.primed                  | 1873 |
| mutantbeasts:entity.creeper_minion_egg.hatch               | 1874 |
| mutantbeasts:entity.endersoul_clone.death                  | 1875 |
| mutantbeasts:entity.endersoul_clone.teleport               | 1876 |
| mutantbeasts:entity.endersoul_fragment.explode             | 1877 |
| mutantbeasts:entity.mutant_creeper.ambient                 | 1878 |
| mutantbeasts:entity.mutant_creeper.charge                  | 1879 |
| mutantbeasts:entity.mutant_creeper.death                   | 1880 |
| mutantbeasts:entity.mutant_creeper.hurt                    | 1881 |
| mutantbeasts:entity.mutant_enderman.ambient                | 1882 |
| mutantbeasts:entity.mutant_enderman.death                  | 1883 |
| mutantbeasts:entity.mutant_enderman.hurt                   | 1884 |
| mutantbeasts:entity.mutant_enderman.morph                  | 1885 |
| mutantbeasts:entity.mutant_enderman.scream                 | 1886 |
| mutantbeasts:entity.mutant_enderman.stare                  | 1887 |
| mutantbeasts:entity.mutant_enderman.teleport               | 1888 |
| mutantbeasts:entity.mutant_skeleton.ambient                | 1889 |
| mutantbeasts:entity.mutant_skeleton.death                  | 1890 |
| mutantbeasts:entity.mutant_skeleton.hurt                   | 1891 |
| mutantbeasts:entity.mutant_skeleton.step                   | 1892 |
| mutantbeasts:entity.mutant_snow_golem.death                | 1893 |
| mutantbeasts:entity.mutant_snow_golem.hurt                 | 1894 |
| mutantbeasts:entity.mutant_zombie.ambient                  | 1895 |
| mutantbeasts:entity.mutant_zombie.attack                   | 1896 |
| mutantbeasts:entity.mutant_zombie.death                    | 1897 |
| mutantbeasts:entity.mutant_zombie.grunt                    | 1898 |
| mutantbeasts:entity.mutant_zombie.hurt                     | 1899 |
| mutantbeasts:entity.mutant_zombie.roar                     | 1900 |
| mutantbeasts:entity.spider_pig.ambient                     | 1901 |
| mutantbeasts:entity.spider_pig.death                       | 1902 |
| mutantbeasts:entity.spider_pig.hurt                        | 1903 |
| netherex:ember_death                                       | 1917 |
| netherex:ember_hurt                                        | 1916 |
| netherex:ghast_queen_ambient                               | 1933 |
| netherex:ghast_queen_death                                 | 1935 |
| netherex:ghast_queen_hurt                                  | 1934 |
| netherex:ghast_queen_shoot                                 | 1936 |
| netherex:ghast_queen_summon                                | 1937 |
| netherex:ghastling_ambient                                 | 1928 |
| netherex:ghastling_death                                   | 1930 |
| netherex:ghastling_hurt                                    | 1929 |
| netherex:ghastling_shoot                                   | 1932 |
| netherex:ghastling_warn                                    | 1931 |
| netherex:mogus_ambient                                     | 1907 |
| netherex:mogus_death                                       | 1909 |
| netherex:mogus_hurt                                        | 1908 |
| netherex:nethermite_ambient                                | 1918 |
| netherex:nethermite_death                                  | 1920 |
| netherex:nethermite_hurt                                   | 1919 |
| netherex:pigtificate_ambient                               | 1904 |
| netherex:pigtificate_death                                 | 1906 |
| netherex:pigtificate_hurt                                  | 1905 |
| netherex:salamander_ambient                                | 1910 |
| netherex:salamander_death                                  | 1912 |
| netherex:salamander_hurt                                   | 1911 |
| netherex:spinout_ambient                                   | 1921 |
| netherex:spinout_death                                     | 1923 |
| netherex:spinout_hurt                                      | 1922 |
| netherex:spore_death                                       | 1925 |
| netherex:spore_explode                                     | 1927 |
| netherex:spore_hurt                                        | 1924 |
| netherex:spore_warn                                        | 1926 |
| netherex:wight_ambient                                     | 1913 |
| netherex:wight_death                                       | 1915 |
| netherex:wight_hurt                                        | 1914 |
| nyx:falling_star                                           | 1939 |
| nyx:falling_star_impact                                    | 1940 |
| nyx:lunar_water                                            | 1938 |
| openblocks:annoying.alarmclock                             | 1953 |
| openblocks:annoying.mosquito                               | 1952 |
| openblocks:annoying.vibrate                                | 1954 |
| openblocks:beartrap.close                                  | 1956 |
| openblocks:beartrap.open                                   | 1955 |
| openblocks:best.feature.ever.fart                          | 1951 |
| openblocks:bottler.signal                                  | 1960 |
| openblocks:cannon.activate                                 | 1957 |
| openblocks:crayon.place                                    | 1944 |
| openblocks:elevator.activate                               | 1942 |
| openblocks:grave.rob                                       | 1943 |
| openblocks:luggage.eat.food                                | 1946 |
| openblocks:luggage.eat.item                                | 1947 |
| openblocks:luggage.walk                                    | 1945 |
| openblocks:pedometer.use                                   | 1948 |
| openblocks:slimalyzer.signal                               | 1949 |
| openblocks:squeegee.use                                    | 1950 |
| openblocks:target.close                                    | 1959 |
| openblocks:target.open                                     | 1958 |
| openmods:pageturn                                          | 1941 |
| patchouli:book_flip                                        | 2109 |
| patchouli:book_open                                        | 2108 |
| ping:bloop                                                 | 1961 |
| playerrevive:death                                         | 1962 |
| playerrevive:revived                                       | 1963 |
| primitivemobs:entity.brainslime.slimecharge                | 1964 |
| primitivemobs:entity.flamespewer.idle                      | 1977 |
| primitivemobs:entity.grovesprite.angry                     | 1966 |
| primitivemobs:entity.grovesprite.death                     | 1967 |
| primitivemobs:entity.grovesprite.hurt                      | 1968 |
| primitivemobs:entity.grovesprite.idle                      | 1969 |
| primitivemobs:entity.grovesprite.thanks                    | 1970 |
| primitivemobs:entity.harpy.hurt                            | 1976 |
| primitivemobs:entity.harpy.idle                            | 1975 |
| primitivemobs:entity.motherspider.spiderscreech            | 1965 |
| primitivemobs:entity.trollager.attack                      | 1974 |
| primitivemobs:entity.trollager.death                       | 1973 |
| primitivemobs:entity.trollager.hit                         | 1972 |
| primitivemobs:entity.trollager.idle                        | 1971 |
| primitivemobs:entity.voideye.idle                          | 1978 |
| pyrotech:sawmill_active                                    | 1980 |
| pyrotech:sawmill_active_short_a                            | 1981 |
| pyrotech:sawmill_active_short_b                            | 1982 |
| pyrotech:sawmill_idle                                      | 1979 |
| quark:block.monster_box.growl                              |  918 |
| quark:block.pipe.pickup                                    |  912 |
| quark:block.pipe.pickup.lenny                              |  914 |
| quark:block.pipe.shoot                                     |  911 |
| quark:block.pipe.shoot.lenny                               |  913 |
| quark:block.sponge.hiss                                    |  915 |
| quark:block.tiny_potato.shia_labeouf                       |  936 |
| quark:entity.boat.add_item                                 |  916 |
| quark:entity.frog.die                                      |  929 |
| quark:entity.frog.hurt                                     |  928 |
| quark:entity.frog.idle                                     |  930 |
| quark:entity.frog.jump                                     |  931 |
| quark:entity.frog.wednesday                                |  927 |
| quark:entity.pickarang.clank                               |  933 |
| quark:entity.pickarang.pickup                              |  934 |
| quark:entity.pickarang.throw                               |  932 |
| quark:entity.stoneling.cry                                 |  925 |
| quark:entity.stoneling.die                                 |  924 |
| quark:entity.stoneling.eat                                 |  923 |
| quark:entity.stoneling.give                                |  921 |
| quark:entity.stoneling.meep                                |  919 |
| quark:entity.stoneling.michael                             |  926 |
| quark:entity.stoneling.purr                                |  920 |
| quark:entity.stoneling.take                                |  922 |
| quark:item.horse_whistle.blow                              |  935 |
| quark:item.soul_bead.curse                                 |  917 |
| quark:item.soul_powder.spawn                               |  910 |
| rats:black_death_die                                       | 2008 |
| rats:black_death_hurt                                      | 2007 |
| rats:black_death_idle                                      | 2006 |
| rats:living_mice                                           | 2005 |
| rats:mice_on_venus                                         | 2004 |
| rats:neoratlantean_die                                     | 2001 |
| rats:neoratlantean_hurt                                    | 2000 |
| rats:neoratlantean_idle                                    | 1999 |
| rats:neoratlantean_loop                                    | 2002 |
| rats:neoratlantean_summon                                  | 2003 |
| rats:piper_loop                                            | 1991 |
| rats:potion_effect_begin                                   | 1983 |
| rats:potion_effect_end                                     | 1984 |
| rats:rat_die                                               | 1987 |
| rats:rat_dig                                               | 1988 |
| rats:rat_flute                                             | 1990 |
| rats:rat_hurt                                              | 1986 |
| rats:rat_idle                                              | 1985 |
| rats:rat_laser                                             | 1992 |
| rats:rat_plague                                            | 1989 |
| rats:rat_poop                                              | 2009 |
| rats:rat_santa                                             | 2010 |
| rats:ratlantean_automaton_die                              | 1998 |
| rats:ratlantean_automaton_hurt                             | 1997 |
| rats:ratlantean_automaton_idle                             | 1996 |
| rats:ratlantean_spirit_die                                 | 1995 |
| rats:ratlantean_spirit_hurt                                | 1994 |
| rats:ratlantean_spirit_idle                                | 1993 |
| roughmobsrevamped:entity.boss.boss_batswarm                |  707 |
| roughmobsrevamped:entity.boss.boss_death                   |  706 |
| roughmobsrevamped:entity.boss.boss_idle                    |  705 |
| roughmobsrevamped:entity.boss.boss_spawn                   |  704 |
| roughmobsrevamped:entity.player.player_cough               |  708 |
| scalinghealth:cursed_heart_use                             | 2011 |
| scalinghealth:enchanted_heart_use                          | 2012 |
| scalinghealth:heart_container_use                          | 2013 |
| scalinghealth:player_died                                  | 2014 |
| spartanweaponry:boomerang_flight                           | 2020 |
| spartanweaponry:boomerang_throw                            | 2019 |
| spartanweaponry:crossbow_fire                              | 2016 |
| spartanweaponry:crossbow_load                              | 2015 |
| spartanweaponry:throwing_weapon_hit                        | 2018 |
| spartanweaponry:throwing_weapon_throw                      | 2017 |
| thaumcraft:brain                                           |  786 |
| thaumcraft:bubble                                          |  769 |
| thaumcraft:chant                                           |  825 |
| thaumcraft:clack                                           |  778 |
| thaumcraft:coins                                           |  826 |
| thaumcraft:crabclaw                                        |  822 |
| thaumcraft:crabdeath                                       |  823 |
| thaumcraft:crabtalk                                        |  824 |
| thaumcraft:craftfail                                       |  804 |
| thaumcraft:craftstart                                      |  806 |
| thaumcraft:creak                                           |  770 |
| thaumcraft:crystal                                         |  787 |
| thaumcraft:dust                                            |  830 |
| thaumcraft:egattack                                        |  819 |
| thaumcraft:egdeath                                         |  820 |
| thaumcraft:egidle                                          |  818 |
| thaumcraft:egscreech                                       |  821 |
| thaumcraft:erase                                           |  785 |
| thaumcraft:evilportal                                      |  828 |
| thaumcraft:fly                                             |  775 |
| thaumcraft:gore                                            |  811 |
| thaumcraft:grind                                           |  829 |
| thaumcraft:heartbeat                                       |  767 |
| thaumcraft:hhoff                                           |  795 |
| thaumcraft:hhon                                            |  796 |
| thaumcraft:ice                                             |  793 |
| thaumcraft:infuser                                         |  816 |
| thaumcraft:infuserstart                                    |  817 |
| thaumcraft:jacobs                                          |  794 |
| thaumcraft:jar                                             |  772 |
| thaumcraft:key                                             |  776 |
| thaumcraft:learn                                           |  783 |
| thaumcraft:monolith                                        |  815 |
| thaumcraft:page                                            |  781 |
| thaumcraft:pageturn                                        |  782 |
| thaumcraft:pech_charge                                     |  802 |
| thaumcraft:pech_death                                      |  801 |
| thaumcraft:pech_dice                                       |  799 |
| thaumcraft:pech_hit                                        |  800 |
| thaumcraft:pech_idle                                       |  797 |
| thaumcraft:pech_trade                                      |  798 |
| thaumcraft:poof                                            |  780 |
| thaumcraft:pump                                            |  779 |
| thaumcraft:rumble                                          |  792 |
| thaumcraft:runicshieldcharge                               |  808 |
| thaumcraft:runicshieldeffect                               |  807 |
| thaumcraft:scan                                            |  805 |
| thaumcraft:shock                                           |  803 |
| thaumcraft:spill                                           |  768 |
| thaumcraft:squeek                                          |  771 |
| thaumcraft:swarm                                           |  773 |
| thaumcraft:swarmattack                                     |  774 |
| thaumcraft:tentacle                                        |  812 |
| thaumcraft:ticks                                           |  777 |
| thaumcraft:tool                                            |  810 |
| thaumcraft:upgrade                                         |  813 |
| thaumcraft:urnbreak                                        |  827 |
| thaumcraft:wand                                            |  790 |
| thaumcraft:wandfail                                        |  791 |
| thaumcraft:whispers                                        |  814 |
| thaumcraft:wind                                            |  809 |
| thaumcraft:wispdead                                        |  788 |
| thaumcraft:wisplive                                        |  789 |
| thaumcraft:write                                           |  784 |
| thaumcraft:zap                                             |  766 |
| thaumicaugmentation:e_ambience                             | 2021 |
| thaumicaugmentation:e_music                                | 2022 |
| thaumicaugmentation:rift_energy_zap                        | 2023 |
| trumpetskeleton:entity.parrot.imitate.trumpet_skeleton     | 2119 |
| trumpetskeleton:entity.trumpet_skeleton.ambient            | 2117 |
| trumpetskeleton:item.trumpet.use                           | 2118 |
| twilightforest:mob.alphayeti.alert                         |  868 |
| twilightforest:mob.alphayeti.die                           |  869 |
| twilightforest:mob.alphayeti.grab                          |  870 |
| twilightforest:mob.alphayeti.growl                         |  871 |
| twilightforest:mob.alphayeti.hurt                          |  872 |
| twilightforest:mob.alphayeti.pant                          |  873 |
| twilightforest:mob.alphayeti.parrot                        |  876 |
| twilightforest:mob.alphayeti.roar                          |  874 |
| twilightforest:mob.alphayeti.throw                         |  875 |
| twilightforest:mob.cicada                                  |  835 |
| twilightforest:mob.deer.death                              |  877 |
| twilightforest:mob.deer.hurt                               |  878 |
| twilightforest:mob.deer.idle                               |  879 |
| twilightforest:mob.hydra.death                             |  855 |
| twilightforest:mob.hydra.growl                             |  856 |
| twilightforest:mob.hydra.hurt                              |  857 |
| twilightforest:mob.hydra.parrot                            |  860 |
| twilightforest:mob.hydra.roar                              |  858 |
| twilightforest:mob.hydra.warn                              |  859 |
| twilightforest:mob.ice.death                               |  864 |
| twilightforest:mob.ice.hurt                                |  865 |
| twilightforest:mob.ice.noise                               |  863 |
| twilightforest:mob.ice.parrot                              |  866 |
| twilightforest:mob.kobold.die                              |  831 |
| twilightforest:mob.kobold.hurt                             |  833 |
| twilightforest:mob.kobold.kobold                           |  832 |
| twilightforest:mob.kobold.parrot                           |  834 |
| twilightforest:mob.minotaur.parrot                         |  867 |
| twilightforest:mob.mistwolf.hurt                           |  881 |
| twilightforest:mob.mistwolf.idle                           |  882 |
| twilightforest:mob.mistwolf.parrot                         |  883 |
| twilightforest:mob.mistwolf.target                         |  880 |
| twilightforest:mob.mosquito.mosquito                       |  861 |
| twilightforest:mob.mosquito.parrot                         |  862 |
| twilightforest:mob.naga.hiss                               |  836 |
| twilightforest:mob.naga.hurt                               |  837 |
| twilightforest:mob.naga.parrot                             |  839 |
| twilightforest:mob.naga.rattle                             |  838 |
| twilightforest:mob.raven.caw                               |  840 |
| twilightforest:mob.raven.squawk                            |  841 |
| twilightforest:mob.redcap.die                              |  842 |
| twilightforest:mob.redcap.hurt                             |  844 |
| twilightforest:mob.redcap.parrot                           |  845 |
| twilightforest:mob.redcap.redcap                           |  843 |
| twilightforest:mob.tinybird.chirp                          |  846 |
| twilightforest:mob.tinybird.hurt                           |  847 |
| twilightforest:mob.tinybird.song                           |  848 |
| twilightforest:mob.tome.death                              |  884 |
| twilightforest:mob.tome.hurt                               |  885 |
| twilightforest:mob.tome.idle                               |  886 |
| twilightforest:mob.tome.parrot                             |  887 |
| twilightforest:mob.urghast.trapactive                      |  849 |
| twilightforest:mob.urghast.trapon                          |  850 |
| twilightforest:mob.urghast.trapspindown                    |  851 |
| twilightforest:mob.urghast.trapwarmup                      |  852 |
| twilightforest:mob.wraith.parrot                           |  854 |
| twilightforest:mob.wraith.wraith                           |  853 |
| twilightforest:music.bg                                    |  889 |
| twilightforest:random.slider                               |  888 |
| weeping-angels:angel_ambient                               | 2042 |
| weeping-angels:angel_death                                 | 2045 |
| weeping-angels:angel_neck_snap                             | 2046 |
| weeping-angels:angel_seen_1                                | 2029 |
| weeping-angels:angel_seen_2                                | 2030 |
| weeping-angels:angel_seen_3                                | 2031 |
| weeping-angels:angel_seen_4                                | 2032 |
| weeping-angels:angel_seen_5                                | 2033 |
| weeping-angels:angel_seen_6                                | 2034 |
| weeping-angels:angel_seen_7                                | 2035 |
| weeping-angels:angel_seen_8                                | 2036 |
| weeping-angels:angel_teleport                              | 2041 |
| weeping-angels:blow                                        | 2044 |
| weeping-angels:child_run                                   | 2038 |
| weeping-angels:ding                                        | 2043 |
| weeping-angels:laughing_child                              | 2039 |
| weeping-angels:light_break                                 | 2040 |
| weeping-angels:stone_scrap                                 | 2037 |
+------------------------------------------------------------+------+
| Registry name                                              |   ID |
+------------------------------------------------------------+------+
