+----------------------------------+------------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                 |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                         |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                       |
| *** ALSO ***                                                                                                                                                                                                                                                                                                    |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                       |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                        |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                       |
+----------------------------------+------------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| Mod name                         | Registry name                                                          | Item ID | Meta/dmg | Subtypes | Display name                                                 | Ore Dict keys                                                                                        |
| Rustic                           | rustic:olives                                                          |    4992 |        0 |    false | Olives                                                       | cropOlive,listAllfruit                                                                               |
| Rustic                           | rustic:planks                                                          |    4947 |        0 |     true | Olive Wood Planks                                            | plankWood,stickMat                                                                                   |
| Rustic                           | rustic:planks                                                          |    4947 |        1 |     true | Ironwood Planks                                              | plankWood,stickMat                                                                                   |
| Rustic                           | rustic:retort                                                          |    4962 |        0 |    false | Alchemic Retort                                              |                                                                                                      |
| Rustic                           | rustic:retort_advanced                                                 |    4964 |        0 |    false | Advanced Alchemic Retort                                     |                                                                                                      |
| Rustic                           | rustic:rope                                                            |    4967 |        0 |    false | Rope                                                         |                                                                                                      |
| Rustic                           | rustic:sapling                                                         |    4950 |        0 |     true | Olive Sapling                                                | treeSapling                                                                                          |
| Rustic                           | rustic:sapling                                                         |    4950 |        1 |     true | Ironwood Sapling                                             | treeSapling                                                                                          |
| Rustic                           | rustic:sapling_apple                                                   |    4971 |        0 |    false | Apple Sapling                                                | treeSapling                                                                                          |
| Rustic                           | rustic:stairs_ironwood                                                 |    4960 |        0 |    false | Ironwood Stairs                                              | stairWood                                                                                            |
| Rustic                           | rustic:stairs_olive                                                    |    4959 |        0 |    false | Olive Wood Stairs                                            | stairWood                                                                                            |
| Rustic                           | rustic:stone_pillar                                                    |    4907 |        0 |    false | Stone Pillar                                                 |                                                                                                      |
| Rustic                           | rustic:table_acacia                                                    |    4934 |        0 |    false | Acacia Table                                                 |                                                                                                      |
| Rustic                           | rustic:table_big_oak                                                   |    4931 |        0 |    false | Dark Oak Table                                               |                                                                                                      |
| Rustic                           | rustic:table_birch                                                     |    4932 |        0 |    false | Birch Table                                                  |                                                                                                      |
| Rustic                           | rustic:table_ironwood                                                  |    4937 |        0 |    false | Ironwood Table                                               |                                                                                                      |
| Rustic                           | rustic:table_jungle                                                    |    4935 |        0 |    false | Jungle Table                                                 |                                                                                                      |
| Rustic                           | rustic:table_oak                                                       |    4930 |        0 |    false | Oak Table                                                    |                                                                                                      |
| Rustic                           | rustic:table_olive                                                     |    4936 |        0 |    false | Olive Wood Table                                             |                                                                                                      |
| Rustic                           | rustic:table_spruce                                                    |    4933 |        0 |    false | Spruce Table                                                 |                                                                                                      |
| Rustic                           | rustic:tallow                                                          |    4991 |        0 |    false | Tallow                                                       | tallow,wax                                                                                           |
| Rustic                           | rustic:tomato                                                          |    4997 |        0 |    false | Tomato                                                       | cropTomato,listAllveggie                                                                             |
| Rustic                           | rustic:tomato_seeds                                                    |    4998 |        0 |    false | Tomato Seeds                                                 |                                                                                                      |
| Rustic                           | rustic:vase                                                            |    4938 |        0 |    false | Pot                                                          |                                                                                                      |
| Rustic                           | rustic:wildberries                                                     |    5001 |        0 |    false | Carminberries                                                | cropWildberry,dyeRed,listAllberry,listAllfruit                                                       |
| Rustic                           | rustic:wildberry_bush                                                  |    4966 |        0 |    false | Carminberry Bush                                             |                                                                                                      |
| Rustic                           | rustic:wildberry_juice                                                 |    4902 |        0 |    false | Carminberry Juice                                            |                                                                                                      |
| Rustic                           | rustic:wind_thistle                                                    |    4982 |        0 |    false | Wind Thistle                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_cherry                                            |    5004 |        0 |    false | Cherry Chair                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_ebony                                             |    5017 |        0 |    false | Ebony Chair                                                  |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_ethereal                                          |    5007 |        0 |    false | Ethereal Chair                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_eucalyptus                                        |    5018 |        0 |    false | Eucalyptus Chair                                             |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_fir                                               |    5006 |        0 |    false | Fir Chair                                                    |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_hellbark                                          |    5014 |        0 |    false | Hellbark Chair                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_jacaranda                                         |    5015 |        0 |    false | Jacaranda Chair                                              |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_magic                                             |    5008 |        0 |    false | Magic Chair                                                  |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_mahogany                                          |    5016 |        0 |    false | Mahogany Chair                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_mangrove                                          |    5009 |        0 |    false | Mangrove Chair                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_palm                                              |    5010 |        0 |    false | Palm Chair                                                   |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_pine                                              |    5013 |        0 |    false | Pine Chair                                                   |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_redwood                                           |    5011 |        0 |    false | Redwood Chair                                                |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_sacred_oak                                        |    5003 |        0 |    false | Sacred Oak Chair                                             |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_umbran                                            |    5005 |        0 |    false | Umbran Chair                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:chair_willow                                            |    5012 |        0 |    false | Willow Chair                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_cherry                                            |    5020 |        0 |    false | Cherry Table                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_ebony                                             |    5033 |        0 |    false | Ebony Table                                                  |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_ethereal                                          |    5023 |        0 |    false | Ethereal Table                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_eucalyptus                                        |    5034 |        0 |    false | Eucalyptus Table                                             |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_fir                                               |    5022 |        0 |    false | Fir Table                                                    |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_hellbark                                          |    5030 |        0 |    false | Hellbark Table                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_jacaranda                                         |    5031 |        0 |    false | Jacaranda Table                                              |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_magic                                             |    5024 |        0 |    false | Magic Table                                                  |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_mahogany                                          |    5032 |        0 |    false | Mahogany Table                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_mangrove                                          |    5025 |        0 |    false | Mangrove Table                                               |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_palm                                              |    5026 |        0 |    false | Palm Table                                                   |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_pine                                              |    5029 |        0 |    false | Pine Table                                                   |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_redwood                                           |    5027 |        0 |    false | Redwood Table                                                |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_sacred_oak                                        |    5019 |        0 |    false | Sacred Oak Table                                             |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_umbran                                            |    5021 |        0 |    false | Umbran Table                                                 |                                                                                                      |
| Rustic BOP Woods                 | rusticbopwoods:table_willow                                            |    5028 |        0 |    false | Willow Table                                                 |                                                                                                      |
| Scaling Feast                    | scalingfeast:enchantedironapple                                        |    5037 |        0 |    false | Iron Apple                                                   |                                                                                                      |
| Scaling Feast                    | scalingfeast:heartyfeastitem                                           |    5038 |        0 |    false | Hearty Shank Pie                                             |                                                                                                      |
| Scaling Feast                    | scalingfeast:heartyshank                                               |    5035 |        0 |    false | Hearty Shank                                                 |                                                                                                      |
| Scaling Feast                    | scalingfeast:ironapple                                                 |    5036 |        0 |    false | Iron Apple                                                   |                                                                                                      |
| Scaling Health                   | scalinghealth:crystalore                                               |    5598 |        0 |    false | Heart Crystal Ore                                            |                                                                                                      |
| Scaling Health                   | scalinghealth:crystalshard                                             |    9436 |        0 |    false | Heart Crystal Shard                                          |                                                                                                      |
| Scaling Health                   | scalinghealth:difficultychanger                                        |    9439 |        0 |     true | Enchanted Heart                                              |                                                                                                      |
| Scaling Health                   | scalinghealth:difficultychanger                                        |    9439 |        1 |     true | Cursed Heart                                                 |                                                                                                      |
| Scaling Health                   | scalinghealth:healingitem                                              |    9438 |        0 |     true | Bandages                                                     |                                                                                                      |
| Scaling Health                   | scalinghealth:healingitem                                              |    9438 |        1 |     true | Medkit                                                       |                                                                                                      |
| Scaling Health                   | scalinghealth:heartcontainer                                           |    9435 |        0 |    false | Heart Container                                              |                                                                                                      |
| Scaling Health                   | scalinghealth:heartdust                                                |    9437 |        0 |    false | Heart Dust                                                   |                                                                                                      |
| Scroll of New Life               | lifescroll:spawnscroll                                                 |    4721 |        0 |    false | Scroll of New Life                                           |                                                                                                      |
| Seeds For Electroblob's Wizardry | t3s4ebw:crystal_crop                                                   |    9440 |        0 |    false | Crystal Crop                                                 |                                                                                                      |
| Seeds For Electroblob's Wizardry | t3s4ebw:magic_seed                                                     |    9441 |        0 |    false | Magic Crystal Seeds                                          |                                                                                                      |
| Serene Seasons                   | sereneseasons:greenhouse_glass                                         |    4629 |        0 |     true | Greenhouse Glass                                             |                                                                                                      |
| Serene Seasons                   | sereneseasons:season_clock                                             |    4635 |        0 |    false | Season Clock                                                 |                                                                                                      |
| Serene Seasons                   | sereneseasons:season_sensor_spring                                     |    4630 |        0 |     true | Season Sensor                                                |                                                                                                      |
| Serene Seasons                   | sereneseasons:ss_icon                                                  |    4634 |        0 |    false | SS Icon                                                      |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:campfire                                              |    9460 |        0 |    false | Strong Campfire                                              |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:canteen                                               |    9445 |        0 |    false | Leather Canteen                                              |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:charcoal_filter                                       |    9447 |        0 |    false | Purifying Filter                                             |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:chiller                                               |    9463 |        0 |    false | Chiller                                                      |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:dragon_canteen                                        |    9459 |        0 |    false | End Dragon Canteen                                           |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:heater                                                |    9462 |        0 |    false | Heater                                                       |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:ice_boots                                             |    9458 |        0 |    false | Packed Ice Boots                                             | itemArmor,itemBoots                                                                                  |
| SimpleDifficulty                 | simpledifficulty:ice_chestplate                                        |    9456 |        0 |    false | Packed Ice Chestplate                                        | itemArmor,itemChestplate                                                                             |
| SimpleDifficulty                 | simpledifficulty:ice_chunk                                             |    9448 |        0 |    false | Ice Chunk                                                    |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:ice_helmet                                            |    9455 |        0 |    false | Packed Ice Helmet                                            | itemArmor,itemHelmet                                                                                 |
| SimpleDifficulty                 | simpledifficulty:ice_leggings                                          |    9457 |        0 |    false | Packed Ice Leggings                                          | itemArmor,itemLeggings                                                                               |
| SimpleDifficulty                 | simpledifficulty:iron_canteen                                          |    9446 |        0 |    false | Steel Canteen                                                |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        0 |     true | Apple Juice                                                  |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        1 |     true | Beetroot Juice                                               |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        2 |     true | Cactus Juice                                                 |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        3 |     true | Carrot Juice                                                 |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        4 |     true | Chorus Fruit Juice                                           |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        5 |     true | Golden Apple Juice                                           |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        6 |     true | Golden Carrot Juice                                          |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        7 |     true | Glistering Melon Juice                                       |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        8 |     true | Melon Juice                                                  |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:juice                                                 |    9444 |        9 |     true | Pumpkin Juice                                                |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:magma_chunk                                           |    9449 |        0 |    false | Magma Chunk                                                  |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:purified_water_bottle                                 |    9443 |        0 |    false | Purified Water Bottle                                        |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:purifiedwater                                         |    9442 |        0 |    false | Purified Water                                               |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:rain_collector                                        |    9461 |        0 |    false | Rain Collector                                               |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:spit                                                  |    9464 |        0 |    false | Campfire BBQ Spit                                            |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:thermometer                                           |    9450 |        0 |    false | Thermometer                                                  |                                                                                                      |
| SimpleDifficulty                 | simpledifficulty:wool_boots                                            |    9454 |        0 |    false | Tanned Wool Boots                                            | itemArmor,itemBoots                                                                                  |
| SimpleDifficulty                 | simpledifficulty:wool_chestplate                                       |    9452 |        0 |    false | Tanned Wool Chestplate                                       | itemArmor,itemChestplate                                                                             |
| SimpleDifficulty                 | simpledifficulty:wool_helmet                                           |    9451 |        0 |    false | Tanned Wool Helmet                                           | itemArmor,itemHelmet                                                                                 |
| SimpleDifficulty                 | simpledifficulty:wool_leggings                                         |    9453 |        0 |    false | Tanned Wool Leggings                                         | itemArmor,itemLeggings                                                                               |
| SimpleOres 2                     | simpleores:adamantium_axe                                              |    9496 |        0 |    false | Viridium Axe                                                 | toolAxe                                                                                              |
| SimpleOres 2                     | simpleores:adamantium_block                                            |    9534 |        0 |    false | Block of Viridium                                            | blockAdamantine,blockAdamantite,blockAdamantium                                                      |
| SimpleOres 2                     | simpleores:adamantium_boots                                            |    9521 |        0 |    false | Viridium Boots                                               | itemArmor,itemBoots                                                                                  |
| SimpleOres 2                     | simpleores:adamantium_chestplate                                       |    9520 |        0 |    false | Viridium Chestplate                                          | itemArmor,itemChestplate                                                                             |
| SimpleOres 2                     | simpleores:adamantium_helmet                                           |    9518 |        0 |    false | Viridium Helmet                                              | itemArmor,itemHelmet                                                                                 |
| SimpleOres 2                     | simpleores:adamantium_hoe                                              |    9498 |        0 |    false | Viridium Hoe                                                 |                                                                                                      |
| SimpleOres 2                     | simpleores:adamantium_ingot                                            |    9468 |        0 |    false | Viridium Ingot                                               | ingotAdamantine,ingotAdamantite,ingotAdamantium,ingotViridium                                        |
| SimpleOres 2                     | simpleores:adamantium_leggings                                         |    9519 |        0 |    false | Viridium Leggings                                            | itemArmor,itemLeggings                                                                               |
| SimpleOres 2                     | simpleores:adamantium_ore                                              |    9529 |        0 |    false | Viridium Ore                                                 | oreAdamantine,oreAdamantite,oreAdamantium,oreViridium                                                |
| SimpleOres 2                     | simpleores:adamantium_pickaxe                                          |    9495 |        0 |    false | Viridium Pickaxe                                             |                                                                                                      |
| SimpleOres 2                     | simpleores:adamantium_shears                                           |    9499 |        0 |    false | Viridium Shears                                              |                                                                                                      |
| SimpleOres 2                     | simpleores:adamantium_shovel                                           |    9497 |        0 |    false | Viridium Shovel                                              |                                                                                                      |
| SimpleOres 2                     | simpleores:adamantium_sword                                            |    9494 |        0 |    false | Viridium Sword                                               |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_axe                                                  |    9478 |        0 |    false | Copper Axe                                                   | toolAxe                                                                                              |
| SimpleOres 2                     | simpleores:copper_block                                                |    9531 |        0 |    false | Block of Copper                                              | blockCopper                                                                                          |
| SimpleOres 2                     | simpleores:copper_boots                                                |    9509 |        0 |    false | Copper Boots                                                 |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_bucket                                               |    9474 |        0 |    false | Copper Bucket                                                |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_bucket_water                                         |    9475 |        0 |    false | Copper Bucket of Water                                       |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_chestplate                                           |    9508 |        0 |    false | Copper Cuirass                                               |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_helmet                                               |    9506 |        0 |    false | Copper Helmet                                                |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_hoe                                                  |    9480 |        0 |    false | Copper Hoe                                                   |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_ingot                                                |    9465 |        0 |    false | Copper Ingot                                                 | genericMetal,ingotCopper                                                                             |
| SimpleOres 2                     | simpleores:copper_leggings                                             |    9507 |        0 |    false | Copper Leggings                                              |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_ore                                                  |    9526 |        0 |    false | Copper Ore                                                   | oreCopper                                                                                            |
| SimpleOres 2                     | simpleores:copper_pickaxe                                              |    9477 |        0 |    false | Copper Pickaxe                                               |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_shears                                               |    9481 |        0 |    false | Copper Shears                                                |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_shovel                                               |    9479 |        0 |    false | Copper Shovel                                                |                                                                                                      |
| SimpleOres 2                     | simpleores:copper_sword                                                |    9476 |        0 |    false | Copper Sword                                                 |                                                                                                      |
| SimpleOres 2                     | simpleores:mythril_axe                                                 |    9490 |        0 |    false | Mythril Axe                                                  | toolAxe                                                                                              |
| SimpleOres 2                     | simpleores:mythril_block                                               |    9533 |        0 |    false | Block of Mythril                                             | blockMithril,blockMythril                                                                            |
| SimpleOres 2                     | simpleores:mythril_boots                                               |    9517 |        0 |    false | Mythril Boots                                                | itemArmor,itemBoots                                                                                  |
| SimpleOres 2                     | simpleores:mythril_bow                                                 |    9472 |        0 |    false | Mythril Bow                                                  |                                                                                                      |
| SimpleOres 2                     | simpleores:mythril_chestplate                                          |    9516 |        0 |    false | Mythril Chestplate                                           | itemArmor,itemChestplate                                                                             |
| SimpleOres 2                     | simpleores:mythril_helmet                                              |    9514 |        0 |    false | Mythril Helmet                                               | itemArmor,itemHelmet                                                                                 |
| SimpleOres 2                     | simpleores:mythril_hoe                                                 |    9492 |        0 |    false | Mythril Hoe                                                  |                                                                                                      |
| SimpleOres 2                     | simpleores:mythril_ingot                                               |    9467 |        0 |    false | Mythril Ingot                                                | ingotMithril,ingotMythril                                                                            |
